sample_index,GHSOM_cluster,metadata_index
3741,15,3741
3742,15,3742
3743,5,3743
3744,12,3744
3745,27,3745
3746,12,3746
3747,12,3747
3748,7,3748
3749,22,3749
3750,12,3750
3751,7,3751
3752,26,3752
3753,9,3753
3754,7,3754
3755,5,3755
3756,15,3756
3757,17,3757
3758,5,3758
3759,3,3759
3760,16,3760
3761,28,3761
3762,8,3762
3763,22,3763
3764,26,3764
3765,16,3765
3766,16,3766
3767,15,3767
3768,12,3768
3769,16,3769
3770,12,3770
3771,5,3771
3772,16,3772
3773,26,3773
3774,16,3774
3775,17,3775
3776,15,3776
3777,15,3777
3778,4,3778
3779,2,3779
3780,7,3780
3781,15,3781
3782,15,3782
3783,12,3783
3784,5,3784
3785,19,3785
3786,7,3786
3787,19,3787
3788,19,3788
3789,27,3789
3790,15,3790
3791,22,3791
3792,19,3792
3793,15,3793
3794,27,3794
3795,5,3795
3796,12,3796
3797,15,3797
3798,22,3798
3799,12,3799
3800,10,3800
3801,7,3801
3802,15,3802
3803,14,3803
3804,19,3804
3805,9,3805
3806,16,3806
3807,5,3807
3808,27,3808
3809,12,3809
3810,27,3810
3811,17,3811
3812,8,3812
3813,27,3813
3814,15,3814
3815,19,3815
3816,19,3816
3817,17,3817
3818,10,3818
3819,8,3819
3820,27,3820
3821,27,3821
3822,16,3822
3823,7,3823
3824,26,3824
3825,26,3825
3826,15,3826
3827,27,3827
3828,15,3828
3829,17,3829
3830,4,3830
3831,17,3831
3832,27,3832
3833,27,3833
3834,19,3834
3835,17,3835
3836,15,3836
3837,17,3837
3838,17,3838
3839,19,3839
3840,20,3840
3841,12,3841
3842,27,3842
3843,19,3843
3844,10,3844
3845,8,3845
3846,12,3846
3847,15,3847
3848,10,3848
3849,15,3849
3850,26,3850
3851,15,3851
3852,26,3852
3853,15,3853
3854,9,3854
3855,27,3855
3856,17,3856
3857,28,3857
3858,8,3858
3859,8,3859
3860,19,3860
3861,27,3861
3862,9,3862
3863,12,3863
3864,15,3864
3865,12,3865
3866,27,3866
3867,19,3867
3868,12,3868
3869,12,3869
3870,10,3870
3871,19,3871
3872,8,3872
3873,19,3873
3874,7,3874
3875,17,3875
3876,15,3876
3877,22,3877
3878,12,3878
3879,17,3879
3880,23,3880
3881,27,3881
3882,27,3882
3883,15,3883
3884,3,3884
3885,12,3885
3886,9,3886
3887,17,3887
3888,15,3888
3889,4,3889
3890,4,3890
3891,2,3891
3892,4,3892
3893,8,3893
3894,27,3894
3895,19,3895
3896,22,3896
3897,17,3897
3898,10,3898
3899,15,3899
3900,12,3900
3901,9,3901
3902,12,3902
3903,19,3903
3904,16,3904
3905,2,3905
3906,26,3906
3907,12,3907
3908,8,3908
3909,8,3909
3910,5,3910
3911,12,3911
3912,26,3912
3913,3,3913
3914,19,3914
3915,15,3915
3916,16,3916
3917,26,3917
3918,8,3918
3919,23,3919
3920,27,3920
3921,12,3921
3922,12,3922
3923,12,3923
3924,2,3924
3925,22,3925
3926,17,3926
3927,10,3927
3928,19,3928
3929,15,3929
3930,15,3930
3931,15,3931
3932,5,3932
3933,12,3933
3934,17,3934
3935,17,3935
3936,2,3936
3937,15,3937
3938,17,3938
3939,26,3939
3940,15,3940
3941,15,3941
3942,22,3942
3943,20,3943
3944,2,3944
3945,10,3945
3946,17,3946
3947,12,3947
3948,2,3948
3949,12,3949
3950,26,3950
3951,7,3951
3952,15,3952
3953,19,3953
3954,12,3954
3955,15,3955
3956,15,3956
3957,26,3957
3958,26,3958
3959,19,3959
3960,12,3960
3961,8,3961
3962,26,3962
3963,5,3963
3964,4,3964
3965,23,3965
3966,19,3966
3967,4,3967
3968,27,3968
3969,15,3969
3970,15,3970
3971,19,3971
3972,15,3972
3973,5,3973
3974,19,3974
3975,12,3975
3976,12,3976
3977,26,3977
3978,2,3978
3979,26,3979
3980,4,3980
3981,27,3981
3982,5,3982
3983,12,3983
3984,9,3984
3985,26,3985
3986,19,3986
3987,8,3987
3988,19,3988
3989,19,3989
3990,26,3990
3991,5,3991
3992,5,3992
3993,12,3993
3994,17,3994
3995,5,3995
3996,23,3996
3997,5,3997
3998,23,3998
3999,8,3999
4000,2,4000
4001,19,4001
4002,12,4002
4003,14,4003
4004,12,4004
4005,27,4005
4006,5,4006
4007,28,4007
4008,15,4008
4009,27,4009
4010,16,4010
4011,15,4011
4012,19,4012
4013,15,4013
4014,26,4014
4015,20,4015
4016,5,4016
4017,28,4017
4018,16,4018
4019,5,4019
4020,26,4020
4021,19,4021
4022,12,4022
4023,27,4023
4024,21,4024
4025,27,4025
4026,21,4026
4027,16,4027
4028,26,4028
4029,23,4029
4030,26,4030
4031,15,4031
4032,12,4032
4033,4,4033
4034,25,4034
4035,15,4035
4036,19,4036
4037,2,4037
4038,26,4038
4039,27,4039
4040,12,4040
4041,27,4041
4042,22,4042
4043,2,4043
4044,12,4044
4045,4,4045
4046,27,4046
4047,17,4047
4048,17,4048
4049,8,4049
4050,4,4050
4051,21,4051
4052,5,4052
4053,15,4053
4054,26,4054
4055,15,4055
4056,7,4056
4057,12,4057
4058,5,4058
4059,15,4059
4060,19,4060
4061,10,4061
4062,8,4062
4063,2,4063
4064,4,4064
4065,12,4065
4066,26,4066
4067,17,4067
4068,15,4068
4069,12,4069
4070,27,4070
4071,15,4071
4072,3,4072
4073,15,4073
4074,15,4074
4075,21,4075
4076,5,4076
4077,15,4077
4078,19,4078
4079,17,4079
4080,8,4080
4081,3,4081
4082,8,4082
4083,3,4083
4084,4,4084
4085,15,4085
4086,26,4086
4087,26,4087
4088,23,4088
4089,12,4089
4090,26,4090
4091,2,4091
4092,12,4092
4093,2,4093
4094,15,4094
4095,5,4095
4096,27,4096
4097,8,4097
4098,7,4098
4099,9,4099
4100,4,4100
4101,19,4101
4102,2,4102
4103,8,4103
4104,12,4104
4105,27,4105
4106,16,4106
4107,26,4107
4108,27,4108
4109,4,4109
4110,20,4110
4111,15,4111
4112,4,4112
4113,27,4113
4114,8,4114
4115,16,4115
4116,5,4116
4117,26,4117
4118,15,4118
4119,7,4119
4120,2,4120
4121,12,4121
4122,7,4122
4123,19,4123
4124,15,4124
4125,17,4125
4126,4,4126
4127,19,4127
4128,16,4128
4129,5,4129
4130,16,4130
4131,26,4131
4132,19,4132
4133,16,4133
4134,26,4134
4135,19,4135
4136,5,4136
4137,12,4137
4138,12,4138
4139,26,4139
4140,4,4140
4141,2,4141
4142,19,4142
4143,26,4143
4144,4,4144
4145,4,4145
4146,26,4146
4147,12,4147
4148,4,4148
4149,26,4149
4150,5,4150
4151,19,4151
4152,27,4152
4153,27,4153
4154,28,4154
4155,20,4155
4156,27,4156
4157,4,4157
4158,26,4158
4159,19,4159
4160,15,4160
4161,17,4161
4162,15,4162
4163,27,4163
4164,12,4164
4165,8,4165
4166,7,4166
4167,7,4167
4168,26,4168
4169,15,4169
4170,12,4170
4171,15,4171
4172,19,4172
4173,3,4173
4174,27,4174
4175,28,4175
4176,28,4176
4177,20,4177
4178,12,4178
4179,14,4179
4180,19,4180
4181,17,4181
4182,12,4182
4183,17,4183
4184,15,4184
4185,5,4185
4186,26,4186
4187,4,4187
4188,10,4188
4189,26,4189
4190,28,4190
4191,12,4191
4192,27,4192
4193,19,4193
4194,26,4194
4195,26,4195
4196,27,4196
4197,3,4197
4198,5,4198
4199,12,4199
4200,12,4200
4201,19,4201
4202,19,4202
4203,15,4203
4204,3,4204
4205,12,4205
4206,26,4206
4207,5,4207
4208,9,4208
4209,3,4209
4210,22,4210
4211,12,4211
4212,5,4212
4213,9,4213
4214,16,4214
4215,5,4215
4216,2,4216
4217,19,4217
4218,9,4218
4219,25,4219
4220,2,4220
4221,17,4221
4222,27,4222
4223,19,4223
4224,23,4224
4225,28,4225
4226,15,4226
4227,26,4227
4228,27,4228
4229,19,4229
4230,15,4230
4231,19,4231
4232,27,4232
4233,15,4233
4234,12,4234
4235,27,4235
4236,28,4236
4237,16,4237
4238,15,4238
4239,27,4239
4240,28,4240
4241,27,4241
4242,19,4242
4243,27,4243
4244,27,4244
4245,26,4245
4246,4,4246
4247,14,4247
4248,26,4248
4249,19,4249
4250,26,4250
4251,15,4251
4252,20,4252
4253,19,4253
4254,15,4254
4255,12,4255
4256,5,4256
4257,12,4257
4258,8,4258
4259,5,4259
4260,26,4260
4261,12,4261
4262,8,4262
4263,2,4263
4264,2,4264
4265,27,4265
4266,12,4266
4267,17,4267
4268,17,4268
4269,17,4269
4270,19,4270
4271,12,4271
4272,19,4272
4273,4,4273
4274,5,4274
4275,15,4275
4276,5,4276
4277,12,4277
4278,16,4278
4279,20,4279
4280,28,4280
4281,26,4281
4282,26,4282
4283,17,4283
4284,15,4284
4285,15,4285
4286,15,4286
4287,19,4287
4288,26,4288
4289,15,4289
4290,5,4290
4291,5,4291
4292,26,4292
4293,9,4293
4294,15,4294
4295,5,4295
4296,27,4296
4297,12,4297
4298,15,4298
4299,5,4299
4300,17,4300
4301,19,4301
4302,26,4302
4303,15,4303
4304,19,4304
4305,7,4305
4306,20,4306
4307,2,4307
4308,22,4308
4309,17,4309
4310,27,4310
4311,5,4311
4312,8,4312
4313,28,4313
4314,5,4314
4315,12,4315
4316,19,4316
4317,17,4317
4318,19,4318
4319,14,4319
4320,27,4320
4321,14,4321
4322,17,4322
4323,4,4323
4324,16,4324
4325,7,4325
4326,5,4326
4327,22,4327
4328,7,4328
4329,26,4329
4330,4,4330
4331,4,4331
4332,19,4332
4333,16,4333
4334,19,4334
4335,12,4335
4336,15,4336
4337,8,4337
4338,26,4338
4339,5,4339
4340,8,4340
4341,15,4341
4342,2,4342
4343,19,4343
4344,16,4344
4345,12,4345
4346,27,4346
4347,2,4347
4348,4,4348
4349,19,4349
4350,19,4350
4351,19,4351
4352,17,4352
4353,12,4353
4354,12,4354
4355,8,4355
4356,19,4356
4357,23,4357
4358,12,4358
4359,27,4359
4360,8,4360
4361,12,4361
4362,19,4362
4363,12,4363
4364,4,4364
4365,17,4365
4366,2,4366
4367,27,4367
4368,8,4368
4369,8,4369
4370,28,4370
4371,12,4371
4372,3,4372
4373,17,4373
4374,12,4374
4375,15,4375
4376,9,4376
4377,15,4377
4378,4,4378
4379,2,4379
4380,12,4380
4381,27,4381
4382,17,4382
4383,28,4383
4384,26,4384
4385,26,4385
4386,15,4386
4387,17,4387
4388,17,4388
4389,16,4389
4390,3,4390
4391,12,4391
4392,8,4392
4393,28,4393
4394,16,4394
4395,14,4395
4396,12,4396
4397,2,4397
4398,14,4398
4399,19,4399
4400,19,4400
4401,26,4401
4402,12,4402
4403,4,4403
4404,2,4404
4405,4,4405
4406,15,4406
4407,7,4407
4408,15,4408
4409,12,4409
4410,27,4410
4411,15,4411
4412,12,4412
4413,15,4413
4414,2,4414
4415,12,4415
4416,26,4416
4417,16,4417
4418,15,4418
4419,12,4419
4420,19,4420
4421,12,4421
4422,14,4422
4423,26,4423
4424,26,4424
4425,12,4425
4426,27,4426
4427,27,4427
4428,19,4428
4429,15,4429
4430,19,4430
4431,26,4431
4432,15,4432
4433,12,4433
4434,8,4434
4435,26,4435
4436,7,4436
4437,12,4437
4438,12,4438
4439,27,4439
4440,15,4440
4441,5,4441
4442,27,4442
4443,19,4443
4444,26,4444
4445,12,4445
4446,27,4446
4447,4,4447
4448,15,4448
4449,8,4449
4450,27,4450
4451,7,4451
4452,15,4452
4453,5,4453
4454,27,4454
4455,25,4455
4456,23,4456
4457,15,4457
4458,5,4458
4459,15,4459
4460,5,4460
4461,26,4461
4462,8,4462
4463,26,4463
4464,27,4464
4465,23,4465
4466,19,4466
4467,26,4467
4468,27,4468
4469,4,4469
4470,7,4470
4471,19,4471
4472,4,4472
4473,27,4473
4474,26,4474
4475,2,4475
4476,9,4476
4477,5,4477
4478,2,4478
4479,27,4479
4480,4,4480
4481,19,4481
4482,5,4482
4483,12,4483
4484,15,4484
4485,15,4485
4486,19,4486
4487,19,4487
4488,3,4488
4489,15,4489
4490,15,4490
4491,5,4491
4492,16,4492
4493,17,4493
4494,26,4494
4495,16,4495
4496,16,4496
4497,15,4497
4498,27,4498
4499,17,4499
4500,4,4500
4501,12,4501
4502,19,4502
4503,20,4503
4504,19,4504
4505,17,4505
4506,19,4506
4507,8,4507
4508,27,4508
4509,4,4509
4510,8,4510
4511,4,4511
4512,5,4512
4513,16,4513
4514,5,4514
4515,15,4515
4516,12,4516
4517,12,4517
4518,26,4518
4519,4,4519
4520,16,4520
4521,27,4521
4522,7,4522
4523,19,4523
4524,15,4524
4525,3,4525
4526,19,4526
4527,9,4527
4528,15,4528
4529,12,4529
4530,19,4530
4531,5,4531
4532,19,4532
4533,19,4533
4534,26,4534
4535,22,4535
4536,4,4536
4537,7,4537
4538,8,4538
4539,27,4539
4540,4,4540
4541,12,4541
4542,12,4542
4543,5,4543
4544,7,4544
4545,27,4545
4546,12,4546
4547,15,4547
4548,12,4548
4549,2,4549
4550,15,4550
4551,16,4551
4552,12,4552
4553,28,4553
4554,26,4554
4555,5,4555
4556,8,4556
4557,15,4557
4558,15,4558
4559,5,4559
4560,15,4560
4561,26,4561
4562,27,4562
4563,22,4563
4564,12,4564
4565,8,4565
4566,15,4566
4567,20,4567
4568,21,4568
4569,5,4569
4570,27,4570
4571,27,4571
4572,15,4572
4573,15,4573
4574,27,4574
4575,27,4575
4576,8,4576
4577,12,4577
4578,15,4578
4579,19,4579
4580,19,4580
4581,3,4581
4582,17,4582
4583,12,4583
4584,7,4584
4585,2,4585
4586,22,4586
4587,12,4587
4588,5,4588
4589,16,4589
4590,8,4590
4591,26,4591
4592,7,4592
4593,26,4593
4594,28,4594
4595,26,4595
4596,2,4596
4597,12,4597
4598,19,4598
4599,16,4599
4600,19,4600
4601,15,4601
4602,22,4602
4603,19,4603
4604,17,4604
4605,12,4605
4606,17,4606
4607,26,4607
4608,26,4608
4609,5,4609
4610,17,4610
4611,8,4611
4612,22,4612
4613,19,4613
4614,4,4614
4615,12,4615
4616,27,4616
4617,5,4617
4618,15,4618
4619,19,4619
4620,7,4620
4621,12,4621
4622,12,4622
4623,3,4623
4624,12,4624
4625,26,4625
4626,27,4626
4627,27,4627
4628,17,4628
4629,7,4629
4630,12,4630
4631,19,4631
4632,12,4632
4633,27,4633
4634,15,4634
4635,27,4635
4636,19,4636
4637,5,4637
4638,5,4638
4639,15,4639
4640,26,4640
4641,12,4641
4642,12,4642
4643,19,4643
4644,27,4644
4645,19,4645
4646,22,4646
4647,19,4647
4648,8,4648
4649,8,4649
4650,5,4650
4651,27,4651
4652,15,4652
4653,4,4653
4654,26,4654
4655,25,4655
4656,4,4656
4657,12,4657
4658,26,4658
4659,28,4659
4660,16,4660
4661,9,4661
4662,19,4662
4663,17,4663
4664,15,4664
4665,19,4665
4666,14,4666
4667,19,4667
4668,15,4668
4669,28,4669
4670,26,4670
4671,5,4671
4672,5,4672
4673,26,4673
4674,28,4674
4675,5,4675
4676,20,4676
4677,4,4677
4678,12,4678
4679,5,4679
4680,2,4680
4681,19,4681
4682,27,4682
4683,2,4683
4684,15,4684
4685,16,4685
4686,4,4686
4687,25,4687
4688,2,4688
4689,3,4689
4690,15,4690
4691,16,4691
4692,10,4692
4693,5,4693
4694,14,4694
4695,4,4695
4696,4,4696
4697,27,4697
4698,15,4698
4699,26,4699
4700,8,4700
4701,26,4701
4702,5,4702
4703,15,4703
4704,25,4704
4705,28,4705
4706,25,4706
4707,16,4707
4708,2,4708
4709,17,4709
4710,9,4710
4711,26,4711
4712,26,4712
4713,2,4713
4714,19,4714
4715,25,4715
4716,16,4716
4717,26,4717
4718,12,4718
4719,3,4719
4720,23,4720
4721,4,4721
4722,14,4722
4723,5,4723
4724,9,4724
4725,27,4725
4726,5,4726
4727,19,4727
4728,22,4728
4729,19,4729
4730,23,4730
4731,23,4731
4732,5,4732
4733,23,4733
4734,28,4734
4735,19,4735
4736,3,4736
4737,19,4737
4738,4,4738
4739,9,4739
4740,3,4740
4741,26,4741
4742,8,4742
4743,4,4743
4744,10,4744
4745,28,4745
4746,26,4746
4747,2,4747
4748,19,4748
4749,5,4749
4750,15,4750
4751,27,4751
4752,27,4752
4753,4,4753
4754,4,4754
4755,2,4755
4756,28,4756
4757,8,4757
4758,15,4758
4759,15,4759
4760,2,4760
4761,27,4761
4762,27,4762
4763,27,4763
4764,3,4764
4765,10,4765
4766,2,4766
4767,10,4767
4768,4,4768
4769,28,4769
4770,28,4770
4771,4,4771
4772,2,4772
4773,2,4773
4774,16,4774
4775,16,4775
4776,2,4776
4777,16,4777
4778,25,4778
4779,8,4779
4780,17,4780
4781,19,4781
4782,9,4782
4783,23,4783
4784,27,4784
4785,27,4785
4786,19,4786
4787,9,4787
4788,2,4788
4789,16,4789
4790,20,4790
4791,5,4791
4792,27,4792
4793,8,4793
4794,19,4794
4795,15,4795
4796,9,4796
4797,23,4797
4798,5,4798
4799,4,4799
4800,15,4800
4801,26,4801
4802,19,4802
4803,26,4803
4804,15,4804
4805,3,4805
4806,5,4806
4807,16,4807
4808,3,4808
4809,16,4809
4810,26,4810
4811,4,4811
4812,3,4812
4813,27,4813
4814,20,4814
4815,8,4815
4816,9,4816
4817,28,4817
4818,26,4818
4819,22,4819
4820,4,4820
4821,4,4821
4822,10,4822
4823,4,4823
4824,26,4824
4825,26,4825
4826,26,4826
4827,27,4827
4828,17,4828
4829,3,4829
4830,8,4830
4831,15,4831
4832,19,4832
4833,4,4833
4834,9,4834
4835,9,4835
4836,4,4836
4837,10,4837
4838,22,4838
4839,9,4839
4840,2,4840
4841,15,4841
4842,19,4842
4843,19,4843
4844,27,4844
4845,25,4845
4846,20,4846
4847,17,4847
4848,26,4848
4849,4,4849
4850,2,4850
4851,4,4851
4852,25,4852
4853,28,4853
4854,4,4854
4855,3,4855
4856,27,4856
4857,4,4857
4858,15,4858
4859,8,4859
4860,8,4860
4861,27,4861
4862,3,4862
4863,19,4863
4864,2,4864
4865,27,4865
4866,5,4866
4867,3,4867
4868,27,4868
4869,27,4869
4870,2,4870
4871,2,4871
4872,19,4872
4873,4,4873
4874,27,4874
4875,19,4875
4876,3,4876
4877,19,4877
4878,3,4878
4879,15,4879
4880,28,4880
4881,3,4881
4882,4,4882
4883,3,4883
4884,14,4884
4885,9,4885
4886,25,4886
4887,22,4887
4888,19,4888
4889,3,4889
4890,14,4890
4891,27,4891
4892,4,4892
4893,19,4893
4894,20,4894
4895,16,4895
4896,23,4896
4897,17,4897
4898,27,4898
4899,3,4899
4900,4,4900
4901,26,4901
4902,7,4902
4903,16,4903
4904,4,4904
4905,27,4905
4906,4,4906
4907,27,4907
4908,19,4908
4909,25,4909
4910,25,4910
4911,19,4911
4912,27,4912
4913,12,4913
4914,26,4914
4915,9,4915
4916,8,4916
4917,25,4917
4918,8,4918
4919,27,4919
4920,15,4920
4921,26,4921
4922,15,4922
4923,5,4923
4924,4,4924
4925,4,4925
4926,9,4926
4927,10,4927
4928,4,4928
4929,2,4929
4930,16,4930
4931,23,4931
4932,2,4932
4933,27,4933
4934,3,4934
4935,5,4935
4936,27,4936
4937,10,4937
4938,26,4938
4939,26,4939
4940,26,4940
4941,3,4941
4942,28,4942
4943,15,4943
4944,9,4944
4945,5,4945
4946,7,4946
4947,4,4947
4948,27,4948
4949,9,4949
4950,23,4950
4951,4,4951
4952,21,4952
4953,2,4953
4954,19,4954
4955,5,4955
4956,12,4956
4957,9,4957
4958,4,4958
4959,4,4959
4960,4,4960
4961,2,4961
4962,25,4962
4963,23,4963
4964,9,4964
4965,9,4965
4966,26,4966
4967,14,4967
4968,25,4968
4969,25,4969
4970,8,4970
4971,10,4971
4972,4,4972
4973,15,4973
4974,3,4974
4975,14,4975
4976,4,4976
4977,4,4977
4978,10,4978
4979,2,4979
4980,23,4980
4981,27,4981
4982,2,4982
4983,9,4983
4984,14,4984
4985,21,4985
4986,22,4986
4987,28,4987
4988,9,4988
4989,23,4989
4990,3,4990
4991,15,4991
4992,19,4992
4993,19,4993
4994,14,4994
4995,28,4995
4996,7,4996
4997,17,4997
4998,9,4998
4999,15,4999
5000,19,5000
5001,21,5001
5002,9,5002
5003,3,5003
5004,4,5004
5005,22,5005
5006,4,5006
5007,23,5007
5008,12,5008
5009,19,5009
5010,4,5010
5011,4,5011
5012,9,5012
5013,3,5013
5014,28,5014
5015,2,5015
5016,28,5016
5017,8,5017
5018,4,5018
5019,3,5019
5020,22,5020
5021,5,5021
5022,27,5022
5023,4,5023
5024,3,5024
5025,27,5025
5026,8,5026
5027,9,5027
5028,4,5028
5029,4,5029
5030,4,5030
5031,26,5031
5032,27,5032
5033,5,5033
5034,8,5034
5035,15,5035
5036,28,5036
5037,16,5037
5038,4,5038
5039,8,5039
5040,3,5040
5041,12,5041
5042,25,5042
5043,4,5043
5044,9,5044
5045,2,5045
5046,4,5046
5047,16,5047
5048,15,5048
5049,3,5049
5050,27,5050
5051,26,5051
5052,14,5052
5053,5,5053
5054,4,5054
5055,26,5055
5056,4,5056
5057,3,5057
5058,3,5058
5059,9,5059
5060,10,5060
5061,4,5061
5062,14,5062
5063,27,5063
5064,19,5064
5065,27,5065
5066,9,5066
5067,19,5067
5068,22,5068
5069,10,5069
5070,12,5070
5071,26,5071
5072,3,5072
5073,27,5073
5074,15,5074
5075,23,5075
5076,23,5076
5077,8,5077
5078,4,5078
5079,8,5079
5080,9,5080
5081,19,5081
5082,26,5082
5083,4,5083
5084,9,5084
5085,9,5085
5086,3,5086
5087,5,5087
5088,3,5088
5089,2,5089
5090,23,5090
5091,25,5091
5092,10,5092
5093,4,5093
5094,9,5094
5095,27,5095
5096,4,5096
5097,3,5097
5098,3,5098
5099,12,5099
5100,4,5100
5101,25,5101
5102,28,5102
5103,22,5103
5104,27,5104
5105,26,5105
5106,28,5106
5107,15,5107
5108,9,5108
5109,27,5109
5110,3,5110
5111,3,5111
5112,19,5112
5113,21,5113
5114,12,5114
5115,8,5115
5116,27,5116
5117,25,5117
5118,5,5118
5119,22,5119
5120,27,5120
5121,27,5121
5122,27,5122
5123,4,5123
5124,16,5124
5125,4,5125
5126,4,5126
5127,15,5127
5128,25,5128
5129,9,5129
5130,28,5130
5131,4,5131
5132,25,5132
5133,28,5133
5134,17,5134
5135,12,5135
5136,19,5136
5137,26,5137
5138,27,5138
5139,28,5139
5140,3,5140
5141,8,5141
5142,15,5142
5143,27,5143
5144,3,5144
5145,2,5145
5146,27,5146
5147,19,5147
5148,25,5148
5149,25,5149
5150,19,5150
5151,23,5151
5152,4,5152
5153,23,5153
5154,8,5154
5155,4,5155
5156,16,5156
5157,2,5157
5158,3,5158
5159,19,5159
5160,15,5160
5161,4,5161
5162,23,5162
5163,26,5163
5164,5,5164
5165,26,5165
5166,3,5166
5167,5,5167
5168,16,5168
5169,20,5169
5170,23,5170
5171,15,5171
5172,15,5172
5173,4,5173
5174,2,5174
5175,27,5175
5176,10,5176
5177,12,5177
5178,10,5178
5179,10,5179
5180,17,5180
5181,3,5181
5182,3,5182
5183,16,5183
5184,4,5184
5185,25,5185
5186,19,5186
5187,5,5187
5188,3,5188
5189,9,5189
5190,19,5190
5191,26,5191
5192,4,5192
5193,15,5193
5194,26,5194
5195,15,5195
5196,15,5196
5197,26,5197
5198,9,5198
5199,5,5199
5200,27,5200
5201,7,5201
5202,23,5202
5203,15,5203
5204,25,5204
5205,9,5205
5206,23,5206
5207,19,5207
5208,4,5208
5209,25,5209
5210,15,5210
5211,8,5211
5212,27,5212
5213,27,5213
5214,16,5214
5215,27,5215
5216,15,5216
5217,16,5217
5218,4,5218
5219,5,5219
5220,21,5220
5221,17,5221
5222,4,5222
5223,27,5223
5224,23,5224
5225,8,5225
5226,4,5226
5227,3,5227
5228,28,5228
5229,25,5229
5230,2,5230
5231,19,5231
5232,26,5232
5233,2,5233
5234,16,5234
5235,17,5235
5236,15,5236
5237,19,5237
5238,3,5238
5239,22,5239
5240,9,5240
5241,15,5241
5242,12,5242
5243,9,5243
5244,9,5244
5245,15,5245
5246,28,5246
5247,9,5247
5248,17,5248
5249,5,5249
5250,27,5250
5251,14,5251
5252,2,5252
5253,8,5253
5254,8,5254
5255,5,5255
5256,22,5256
5257,25,5257
5258,14,5258
5259,4,5259
5260,22,5260
5261,20,5261
5262,15,5262
5263,15,5263
5264,19,5264
5265,5,5265
5266,3,5266
5267,21,5267
5268,15,5268
5269,27,5269
5270,26,5270
5271,5,5271
5272,2,5272
5273,26,5273
5274,27,5274
5275,15,5275
5276,5,5276
5277,19,5277
5278,19,5278
5279,3,5279
5280,19,5280
5281,3,5281
5282,7,5282
5283,2,5283
5284,19,5284
5285,3,5285
5286,14,5286
5287,19,5287
5288,15,5288
5289,2,5289
5290,27,5290
5291,17,5291
5292,26,5292
5293,4,5293
5294,28,5294
5295,4,5295
5296,5,5296
5297,28,5297
5298,27,5298
5299,9,5299
5300,19,5300
5301,3,5301
5302,12,5302
5303,3,5303
5304,27,5304
5305,2,5305
5306,8,5306
5307,12,5307
5308,27,5308
5309,26,5309
5310,12,5310
5311,3,5311
5312,27,5312
5313,15,5313
5314,4,5314
5315,2,5315
5316,10,5316
5317,9,5317
5318,15,5318
5319,4,5319
5320,8,5320
5321,15,5321
5322,8,5322
5323,23,5323
5324,20,5324
5325,8,5325
5326,15,5326
5327,22,5327
5328,5,5328
5329,26,5329
5330,27,5330
5331,3,5331
5332,3,5332
5333,4,5333
5334,8,5334
5335,4,5335
5336,23,5336
5337,7,5337
5338,2,5338
5339,4,5339
5340,23,5340
5341,3,5341
5342,27,5342
5343,17,5343
5344,4,5344
5345,19,5345
5346,2,5346
5347,4,5347
5348,3,5348
5349,8,5349
5350,2,5350
5351,9,5351
5352,16,5352
5353,4,5353
5354,8,5354
5355,27,5355
5356,19,5356
5357,28,5357
5358,15,5358
5359,15,5359
5360,3,5360
5361,26,5361
5362,9,5362
5363,3,5363
5364,28,5364
5365,27,5365
5366,27,5366
5367,10,5367
5368,23,5368
5369,26,5369
5370,3,5370
5371,5,5371
5372,15,5372
5373,22,5373
5374,16,5374
5375,19,5375
5376,9,5376
5377,4,5377
5378,3,5378
5379,25,5379
5380,26,5380
5381,20,5381
5382,25,5382
5383,4,5383
5384,2,5384
5385,19,5385
5386,4,5386
5387,5,5387
5388,3,5388
5389,19,5389
5390,14,5390
5391,2,5391
5392,12,5392
5393,3,5393
5394,9,5394
5395,5,5395
5396,27,5396
5397,3,5397
5398,27,5398
5399,27,5399
5400,26,5400
5401,10,5401
5402,25,5402
5403,15,5403
5404,15,5404
5405,4,5405
5406,3,5406
5407,3,5407
5408,19,5408
5409,27,5409
5410,5,5410
5411,12,5411
5412,4,5412
5413,19,5413
5414,8,5414
5415,3,5415
5416,28,5416
5417,2,5417
5418,27,5418
5419,4,5419
5420,2,5420
5421,4,5421
5422,3,5422
5423,9,5423
5424,26,5424
5425,15,5425
5426,12,5426
5427,4,5427
5428,9,5428
5429,4,5429
5430,15,5430
5431,3,5431
5432,16,5432
5433,4,5433
5434,16,5434
5435,26,5435
5436,8,5436
5437,26,5437
5438,3,5438
5439,22,5439
5440,20,5440
5441,3,5441
5442,4,5442
5443,27,5443
5444,4,5444
5445,27,5445
5446,22,5446
5447,9,5447
5448,27,5448
5449,4,5449
5450,12,5450
5451,4,5451
5452,22,5452
5453,4,5453
5454,25,5454
5455,19,5455
5456,4,5456
5457,4,5457
5458,16,5458
5459,4,5459
5460,16,5460
5461,23,5461
5462,12,5462
5463,5,5463
5464,27,5464
5465,4,5465
5466,4,5466
5467,4,5467
5468,26,5468
5469,3,5469
5470,2,5470
5471,19,5471
5472,16,5472
5473,12,5473
5474,4,5474
5475,27,5475
5476,4,5476
5477,2,5477
5478,15,5478
5479,4,5479
5480,26,5480
5481,27,5481
5482,27,5482
5483,4,5483
5484,4,5484
5485,4,5485
5486,7,5486
5487,17,5487
