pm_note_count,pm_length_seconds,pm_pitch_range_min_freq,pm_pitch_range_min_note,pm_pitch_range_max_freq,pm_pitch_range_max_note,pm_average_pitch_hz,pm_average_velocity,pm_interval_range_min,pm_interval_range_max,pm_energy,pm_groove,pm_max_polyphony,pm_average_polyphony,pm_instrument_count,pm_note_density,pm_bar_count,pm_tempo_bpm,muspy_pitch_range,muspy_n_pitches_used,muspy_n_pitch_classes_used,muspy_polyphony,muspy_scale_consistency,muspy_pitch_entropy,muspy_pitch_class_entropy,muspy_empty_beat_rate,muspy_drum_in_pattern_rate_duple,muspy_drum_in_pattern_rate_triple,muspy_drum_pattern_consistency,muspy_groove_consistency,muspy_empty_measure_rate,theory_centricity,theory_limited_macroharmony,theory_conjuction_melody_motion,theory_general_tonality,track_id,metadata_index
25.0,23.953125,329.6275569128699,64.0,698.4564628660078,77.0,499.28967611841466,72.2,-4.0,8.0,17.547341772151903,0.5280151614122007,2.0,0.9361702127659575,1.0,1.0437051532941943,8.0,80.0,13.0,8.0,7.0,1.0156903765690377,1.0,2.6684930703645584,2.588493070364559,0.03125,,,,0.9975806451612903,0.03125,0.255952380952381,1.0,2.5416666666666665,3.7976190476190474,commu04245,4244
160.0,21.16667725,164.81377845643496,52.0,329.6275569128699,64.0,224.40141987080293,106.51875,-11.0,4.0,437.3805337849808,0.1467487256534935,2.0,0.5714285714285714,1.0,7.559051338584567,8.0,89.9999550000225,12.0,7.0,6.0,1.892638036809816,1.0,2.6556390622295662,2.5306390622295662,0.0,,,,0.9979166666666667,0.0,0.45693512304250555,0.13596812460015914,3.157232704402516,3.7501359520451807,commu04246,4245
36.0,24.0,110.0,45.0,440.0,69.0,285.53545306795445,42.666666666666664,-19.0,15.0,6.143999999999999,1.1996217715473525,4.0,4.0,1.0,1.5,8.0,80.0,24.0,14.0,9.0,3.984344422700587,0.9166666666666666,3.582112238699808,2.982561990769977,0.0,,,,0.9985026041666667,0.0,0.17333333333333328,0.2857901750702315,8.0,8.459123508403565,commu04247,4246
24.0,10.623077808333333,523.2511306011972,72.0,1567.981743926997,91.0,965.2671636974868,50.75,-19.0,12.0,12.063998994666749,0.5590529190466321,4.0,1.5238095238095237,1.0,2.2592322519913264,2.0,64.99999458333379,19.0,8.0,4.0,2.2583586626139818,1.0,2.918295834054489,1.9182958340544896,0.0,,,,0.99375,0.0,0.16666666666666666,1.0,11.434782608695652,12.601449275362318,commu04248,4247
16.0,14.88,391.99543598174927,67.0,659.2551138257398,76.0,501.60096939098344,71.4375,-5.0,5.0,8.929687499999996,0.4153841595439098,1.0,1.0,1.0,1.075268817204301,8.0,125.0,9.0,6.0,6.0,1.0,1.0,2.2806390622295662,2.2806390622295662,0.0,,,,0.9985887096774193,0.0,0.3333333333333333,1.0,2.6666666666666665,4.0,commu04249,4248
75.0,22.163463385416666,73.41619197935188,38.0,440.0,69.0,244.57683377497102,45.0,-29.0,19.0,40.21874664843778,0.22745153002017215,4.0,2.3181818181818183,1.0,3.3839476572668348,3.0,64.99999458333379,31.0,20.0,10.0,2.2339083982835626,0.9466666666666667,3.8374323871471065,2.916476394844295,0.0,,,,0.990625,0.0,0.23958333333333331,0.6293203764790478,10.054054054054054,10.922957763866435,commu04250,4249
224.0,21.18751059375,261.6255653005986,60.0,523.2511306011972,72.0,351.59302719646547,104.31696428571429,-12.0,8.0,636.8251342728546,0.1027211996327934,2.0,0.5714285714285714,1.0,10.572266100297627,8.0,89.9999550000225,12.0,8.0,7.0,2.0,1.0,2.6495950497417975,2.586116209106901,0.0,,,,0.9979166666666667,0.0,0.4694835680751174,0.09474668028537216,4.713004484304933,5.2772347326654225,commu04251,4250
85.0,24.003848154166665,391.99543598174927,67.0,1760.0,93.0,919.6290459040604,49.082352941176474,-19.0,12.0,48.75145661153594,0.3636469904465491,3.0,2.3125,1.0,3.541098887731692,3.0,64.99999458333379,26.0,18.0,8.0,2.5845355383532724,0.9764705882352941,3.6651890928835256,2.6340013618775604,0.07407407407407407,,,,0.9899038461538462,0.07407407407407407,0.1925675675675675,0.6760077016983891,9.797619047619047,10.666194316885004,commu04252,4251
72.0,7.384607999999999,43.653528929125486,29.0,293.6647679174076,62.0,168.39156865929272,45.18055555555556,-19.0,19.0,84.57808457808459,0.03648416338683531,3.0,2.0,1.0,9.75000975000975,4.0,130.00013000013,33.0,15.0,7.0,2.015625,1.0,3.5273602444077232,2.597654635065874,0.0,,,,0.9994791666666667,0.0,0.28961748633879786,0.9585494715522255,8.225352112676056,9.473519070567079,commu04253,4252
77.0,21.457694095833332,82.4068892282175,40.0,440.0,69.0,241.21450929372705,52.0,-26.0,16.0,73.36187308114147,0.33150379221027504,5.0,2.7142857142857144,1.0,3.5884564136344874,3.0,64.99999458333379,29.0,21.0,9.0,3.068100009728573,0.948051948051948,3.920382395628128,2.9105325140193825,0.0,,,,0.9872282608695652,0.0,0.20075757575757566,0.3237432123268663,8.868421052631579,9.39292184071602,commu04254,4253
70.0,22.144232614583334,329.6275569128699,64.0,2349.31814333926,98.0,1056.1123936161762,49.885714285714286,-16.0,12.0,43.29675939771706,0.4569125447449872,4.0,2.0,1.0,3.1610939614995153,3.0,64.99999458333379,34.0,20.0,7.0,2.016225372202906,0.9714285714285714,4.069697440524615,2.652510248543235,0.0,,,,0.993840579710145,0.0,0.18361581920903944,0.4409381096703414,11.492753623188406,12.117307552067787,commu04255,4254
224.0,21.2916773125,440.0,69.0,2093.004522404789,96.0,967.081019109529,86.72321428571429,-21.0,22.0,349.6678251660874,0.103792816262292,2.0,0.047619047619047616,1.0,10.520542684934137,8.0,89.9999550000225,27.0,19.0,8.0,1.9388083735909822,0.7767857142857143,4.024578619148418,2.852820906691691,0.0,,,,0.9975806451612903,0.0,0.2723004694835683,0.8629247360376108,11.143497757847534,12.278722963368713,commu04256,4255
17.0,21.333344,110.0,45.0,311.1269837220809,63.0,179.71675898045348,97.3529411764706,-10.0,11.0,14.89499255250373,0.7637629977072816,1.0,1.0,1.0,0.7968746015626992,8.0,89.9999550000225,18.0,12.0,8.0,1.0068359375,0.8235294117647058,3.1751231351134606,2.7045348998193437,0.0,,,,0.9992838541666667,0.0,0.3888888888888889,0.7892931470571475,4.625,5.803182035946037,commu04257,4256
70.0,24.0,293.6647679174076,62.0,1174.6590716696303,86.0,671.8411574485199,101.42857142857143,-17.0,12.0,76.8,0.3941944664511046,4.0,2.3333333333333335,1.0,2.9166666666666665,8.0,80.0,24.0,21.0,10.0,2.146771037181996,0.8857142857142857,4.005514527965212,2.966158992220019,0.0,,,,0.9969401041666667,0.0,0.17655367231638414,0.2321013004035528,12.144927536231885,12.553582508951822,commu04258,4257
16.0,14.4,73.41619197935188,38.0,130.8127826502993,48.0,100.04337887901801,81.25,-7.0,7.0,8.863636363636365,0.23946607275353174,1.0,0.35714285714285715,1.0,1.1111111111111112,8.0,125.0,10.0,6.0,6.0,1.0,1.0,2.5306390622295662,2.5306390622295662,0.22580645161290325,,,,0.9978472222222222,0.22580645161290325,0.25,1.0,2.3333333333333335,3.5833333333333335,commu04259,4258
15.0,16.0,329.6275569128699,64.0,698.4564628660078,77.0,498.9097693494422,79.6,-12.0,8.0,14.328,1.0,2.0,1.875,1.0,0.9375,8.0,120.0,13.0,8.0,6.0,1.875,0.9333333333333333,2.8225797618424915,2.365596230357602,0.0,,,,0.9990234375,0.0,0.25,1.0,7.071428571428571,8.321428571428571,commu04260,4259
45.0,9.6,391.99543598174927,67.0,783.9908719634985,79.0,580.5731431813666,49.666666666666664,-7.0,3.0,43.68409090909091,0.09267461740273772,1.0,0.7894736842105263,1.0,4.6875,5.0,100.0,12.0,8.0,7.0,1.0,1.0,2.884049290085441,2.7497860905306313,0.0,,,,0.9970052083333333,0.0,0.3259803921568628,0.9256328754319344,2.227272727272727,3.4788859948615243,commu04261,4260
256.0,21.22917728125,207.65234878997256,56.0,698.4564628660078,77.0,427.51338216400546,89.6796875,-21.0,12.0,413.2437933781031,0.15347520744635665,4.0,2.0476190476190474,1.0,12.058875226695852,8.0,89.9999550000225,21.0,12.0,6.0,3.7327935222672064,0.875,3.5,2.5,0.0,,,,1.0,0.0,0.2605442176870748,0.5665459025175602,11.333333333333334,12.16042345353797,commu04262,4261
4.0,14.0,349.2282314330039,65.0,440.0,69.0,411.1332322532372,75.5,-4.0,4.0,3.624,0.0,1.0,0.5714285714285714,1.0,0.2857142857142857,7.0,120.0,4.0,3.0,3.0,1.0,0.75,1.5,1.5,0.31034482758620685,,,,0.9994791666666667,0.31034482758620685,,,,,commu04263,4262
51.0,20.210528,97.99885899543733,43.0,523.2511306011972,72.0,280.1796876305646,53.64705882352941,-23.0,14.0,31.190397400800226,0.64625262233784,5.0,3.6,1.0,2.5234372897135593,9.0,94.99999208333399,29.0,18.0,9.0,3.5888671875,0.9411764705882353,3.8914660983771734,2.8781244727608635,0.0,,,,0.9983072916666667,0.0,0.2229166666666666,0.295290301730091,8.3,8.818206968396758,commu04264,4263
52.0,22.144232614583334,110.0,45.0,523.2511306011972,72.0,304.01885827689705,47.42307692307692,-24.0,16.0,10.685999109500072,0.7896673728960516,4.0,3.8181818181818183,1.0,2.348241228542497,3.0,64.99999458333379,27.0,22.0,11.0,4.0,0.9038461538461539,4.137281785157548,3.1295197083516246,0.0,,,,0.9977355072463768,0.0,0.18495934959349597,0.2671130451435919,8.705882352941176,9.157954747678264,commu04265,4264
35.0,22.144232614583334,329.6275569128699,64.0,1174.6590716696303,86.0,696.5746036706254,98.22857142857143,-4.0,8.0,42.62722188125751,0.48414832003372393,2.0,1.0,1.0,1.5805469807497576,3.0,64.99999458333379,22.0,13.0,7.0,1.008112686101453,0.9714285714285714,3.4541632888566607,2.637308277810678,0.0,,,,0.993840579710145,0.0,0.2916666666666667,1.0,2.8529411764705883,4.144607843137255,commu04266,4265
240.0,21.22917728125,329.6275569128699,64.0,1567.981743926997,91.0,743.7295166979717,88.04583333333333,-21.0,25.0,569.0297503504178,0.09556929250001958,2.0,1.4523809523809523,1.0,11.30519552502736,8.0,89.9999550000225,27.0,19.0,8.0,1.9824,0.7833333333333333,4.14043331361882,2.921776388972757,0.0,,,,0.9985887096774193,0.0,0.1932314410480347,0.779163226307605,11.451882845188285,12.424277512543926,commu04267,4266
44.0,22.5,440.0,69.0,1661.2187903197805,92.0,917.5347420387155,48.70454545454545,-17.0,14.0,23.09928421052631,0.7523796658007478,2.0,1.5333333333333334,1.0,1.9555555555555555,8.0,80.0,23.0,18.0,9.0,1.9943422913719944,0.9090909090909091,3.9196905740496963,2.9196905740496963,0.06451612903225812,,,,0.9982638888888888,0.06451612903225812,0.17676767676767682,0.4580039936117641,11.162790697674419,11.79756236805386,commu04268,4267
42.0,22.5,391.99543598174927,67.0,1318.5102276514797,88.0,792.1019746646422,52.04761904761905,-16.0,15.0,22.03212598425197,0.7806458196948199,3.0,1.5777777777777777,1.0,1.8666666666666667,8.0,80.0,21.0,16.0,8.0,1.9821917808219178,0.9047619047619048,3.4915485198790632,2.4915485198790632,0.09677419354838712,,,,0.9972916666666667,0.09677419354838712,0.1989247311827957,0.8642163160970674,10.536585365853659,11.599726413133522,commu04269,4268
62.0,22.144232614583334,440.0,69.0,1760.0,93.0,950.5645362179544,81.61290322580645,-17.0,12.0,65.77999451833374,0.433795173561601,2.0,2.0,1.0,2.799826080185285,3.0,64.99999458333379,24.0,19.0,9.0,2.072948328267477,0.9354838709677419,3.8045650626474625,2.7601313932577294,0.0,,,,0.9944746376811594,0.0,0.1748366013071896,0.5309410706032902,11.967213114754099,12.67299078666458,commu04270,4269
100.0,21.932694135416668,65.40639132514966,36.0,493.8833012561241,71.0,240.52451356811332,41.23,-32.0,23.0,107.34361224623784,0.20512482465489307,4.0,2.4651162790697674,1.0,4.559403390325912,3.0,64.99999458333379,35.0,28.0,11.0,2.695179412830736,0.93,4.2660773211626974,3.055759921011039,0.0,,,,0.9874094202898551,0.0,0.19475655430711603,0.49333913286085107,9.929292929292929,10.617388616460897,commu04271,4270
270.0,21.1250105625,138.59131548843604,49.0,554.3652619537442,73.0,337.0645356341557,97.82592592592593,-23.0,20.0,438.86193441518617,0.1469016443208825,2.0,0.047619047619047616,1.0,12.781058698228046,8.0,89.9999550000225,24.0,13.0,6.0,3.6449086161879896,0.8666666666666667,3.3810760119146073,2.289246428509158,0.0,,,,0.994758064516129,0.0,0.2628700128700128,0.5323150558965462,9.53903345724907,10.33421852601563,commu04272,4271
98.0,23.1796875,110.0,45.0,698.4564628660078,77.0,356.1181637735145,35.19387755102041,-27.0,19.0,55.40040784313725,0.25269127411425274,3.0,2.1956521739130435,1.0,4.227839568587799,8.0,80.0,32.0,21.0,9.0,2.4201424211597153,0.9183673469387755,3.989396050345795,2.964284491968566,0.0,,,,0.9961805555555555,0.0,0.22318007662835238,0.6352305863748143,8.309278350515465,9.16768901351863,commu04273,4272
16.0,20.99999475,97.99885899543733,43.0,987.7666025122483,83.0,488.6441003792835,81.4375,-35.0,19.0,5.863501465875366,2.1333328,4.0,4.0,1.0,0.7619049523810001,4.0,45.000011250002814,40.0,12.0,6.0,4.0,1.0,3.452819531114783,2.2987949406953985,0.0,,,,0.9990277777777777,0.0,0.2,0.4943035529371539,15.333333333333334,16.02763688627049,commu04274,4273
22.0,19.2,293.6647679174076,62.0,523.2511306011972,72.0,394.8646219368442,35.27272727272727,-8.0,7.0,5.643636363636362,1.0414373897333884,2.0,2.0,1.0,1.1458333333333335,8.0,100.0,10.0,6.0,6.0,2.0,1.0,2.494918848233951,2.494918848233951,0.0,,,,0.9986328125,0.0,0.35606060606060597,0.7701379786077974,6.190476190476191,7.316674775144595,commu04275,4274
32.0,21.31251065625,391.99543598174927,67.0,1244.5079348883237,87.0,715.207412343604,109.15625,-17.0,12.0,18.745034105743816,0.7311992209733451,4.0,2.0952380952380953,1.0,1.5014655249270614,8.0,89.9999550000225,20.0,14.0,7.0,2.0175953079178885,0.875,3.625,2.625,0.0,,,,0.9980510752688172,0.0,0.1587301587301587,0.0931447815854472,12.064516129032258,12.316391069347864,commu04276,4275
17.0,22.144232614583334,82.4068892282175,40.0,130.8127826502993,48.0,107.4384533986767,41.1764705882353,-2.0,5.0,3.0333330805555767,0.2437542874580261,1.0,0.9772727272727273,1.0,0.7676942477927394,3.0,64.99999458333379,8.0,9.0,9.0,1.000524246395806,0.8235294117647058,2.9842341646524884,2.984234164652489,0.0,,,,0.9970108695652173,0.0,0.2222222222222222,0.5785862941142949,1.75,2.550808516336517,commu04277,4276
320.0,21.083343875,146.8323839587038,50.0,523.2511306011972,72.0,306.32120878683116,94.121875,-22.0,17.0,525.1827041089506,0.12670198294950943,4.0,0.14285714285714285,1.0,15.177858023719208,8.0,89.9999550000225,22.0,16.0,8.0,3.9074074074074074,0.9375,3.7272170014624826,2.727217001462482,0.0,,,,0.9952284946236559,0.0,0.25107874865156427,0.5110782732685273,8.981191222570533,9.743348244490624,commu04278,4277
26.0,10.961539375,659.2551138257398,76.0,2093.004522404789,96.0,1322.852790140068,40.80769230769231,-14.0,17.0,12.515386480680622,0.6684040542861016,2.0,1.9047619047619047,1.0,2.3719296269006014,2.0,64.99999458333379,20.0,12.0,6.0,1.9937129513202803,1.0,3.449311833026446,2.4493118330264463,0.0,,,,0.9924242424242424,0.0,0.1611111111111111,0.2154729818585876,10.68,11.056584092969699,commu04279,4278
166.0,15.36,48.999429497718666,31.0,587.3295358348151,74.0,298.08954019420594,76.42168674698796,-40.0,24.0,317.15,0.1096691493267345,6.0,3.533333333333333,1.0,10.807291666666668,8.0,125.0,43.0,24.0,7.0,3.9052734375,1.0,3.8989869456942725,2.616935925342532,0.0,,,,0.9987630208333333,0.0,0.2408602150537635,0.7547112250612422,8.975757575757576,9.971329015872582,commu04280,4279
72.0,22.14807876875,391.99543598174927,67.0,880.0,81.0,619.2085565497196,42.111111111111114,-6.0,14.0,63.9510711138018,0.15395679633311274,2.0,0.9772727272727273,1.0,3.250846303724951,3.0,64.99999458333379,14.0,11.0,8.0,1.0113154172560113,0.9722222222222222,3.1683941001003326,2.629867850317776,0.0,,,,0.987590579710145,0.0,0.22814207650273213,0.8652857825447334,5.338028169014085,6.43145602806155,commu04281,4280
112.0,21.16667725,220.0,57.0,349.2282314330039,65.0,276.1942577074825,95.59821428571429,-8.0,4.0,181.38908577604533,0.23641658384186887,2.0,0.2857142857142857,1.0,5.291335937009197,8.0,89.9999550000225,8.0,6.0,6.0,1.9043478260869566,0.75,2.5,2.5,0.0,,,,0.9965725806451613,0.0,0.41584158415841593,0.2320374809261508,3.225225225225225,3.873104290309792,commu04282,4281
12.0,23.9765625,87.30705785825097,41.0,391.99543598174927,67.0,205.0064098169023,58.916666666666664,2.0,3.0,15.082666666666666,0.011274508427832062,0.0,0.0,1.0,0.5004887585532747,8.0,80.0,26.0,12.0,5.0,1.1290322580645162,1.0,3.584962500721156,2.292481250360578,0.96875,,,,0.9991935483870967,0.96875,0.08333333333333333,1.1253517471925912e-07,2.3636363636363638,2.4469698095048718,commu04283,4282
40.0,21.333344,329.6275569128699,64.0,1661.2187903197805,92.0,770.6907487356875,99.55,-17.0,12.0,22.575106822682805,0.5704395751128536,3.0,2.0238095238095237,1.0,1.8749990625004687,8.0,89.9999550000225,28.0,20.0,8.0,2.033203125,0.85,4.134183719779189,2.8841837197791884,0.0,,,,0.9981119791666667,0.0,0.14080459770114942,0.01841225179405135,11.35897435897436,11.51819120846956,commu04284,4283
82.0,24.0,293.6647679174076,62.0,2093.004522404789,96.0,943.2477483304204,51.6219512195122,-21.0,12.0,52.67733333333334,0.3385649129404115,2.0,1.9583333333333333,1.0,3.4166666666666665,8.0,80.0,34.0,26.0,10.0,2.0,0.9024390243902439,4.297198767570617,2.9564429320845607,0.0,,,,0.9979817708333333,0.0,0.1654929577464788,0.3085924452145356,11.91358024691358,12.387665649874595,commu04285,4284
64.0,22.048078760416665,391.99543598174927,67.0,1318.5102276514797,88.0,774.3960340208756,99.671875,-20.0,12.0,68.79869056307207,0.3952399340227585,4.0,2.1818181818181817,1.0,2.9027472504724727,3.0,64.99999458333379,21.0,14.0,7.0,2.133798517226341,0.96875,3.576597655573916,2.5765976555739156,0.0,,,,0.9943840579710145,0.0,0.17924528301886788,0.580004612180247,12.0,12.759249895199115,commu04286,4285
38.0,16.0,329.6275569128699,64.0,1396.9129257320155,89.0,792.3936036217319,113.92105263157895,-20.0,12.0,32.4675,0.47441864004167444,4.0,2.1875,1.0,2.375,8.0,120.0,25.0,17.0,8.0,2.0234375,0.8947368421052632,3.898342973571368,2.82584593404075,0.0,,,,0.9981119791666667,0.0,0.1604938271604938,0.13876837823346214,11.91891891891892,12.218181124312876,commu04287,4286
64.0,21.932694135416668,87.30705785825097,41.0,440.0,69.0,266.8008169794081,42.203125,-24.0,16.0,29.26083089493076,0.36487707536591296,4.0,2.7209302325581395,1.0,2.9180181698085836,3.0,64.99999458333379,28.0,21.0,11.0,2.626937984496124,0.921875,3.864918704467278,3.0586013985469536,0.0,,,,0.9914855072463769,0.0,0.24528301886792442,0.5922342543764855,7.444444444444445,8.281961717688855,commu04288,4287
34.0,9.6,349.2282314330039,65.0,783.9908719634985,79.0,563.4565659022402,49.5,-9.0,8.0,29.919999999999995,0.1174804362120008,1.0,1.0,1.0,3.541666666666667,5.0,100.0,14.0,9.0,7.0,1.0,1.0,2.6500873882127847,2.5102377557962123,0.0,,,,0.9942708333333333,0.0,0.3043478260869565,1.0,3.212121212121212,4.516469038208168,commu04289,4288
48.0,23.9765625,195.99771799087463,55.0,783.9908719634985,79.0,406.5961804822345,63.25,-17.0,12.0,24.288,0.616372924406211,4.0,2.2127659574468086,1.0,2.0019550342130987,8.0,80.0,24.0,13.0,6.0,2.0977130977130978,1.0,3.635299814773783,2.5341591278514217,0.0,,,,0.9988575268817205,0.0,0.15765765765765768,0.16576851774730675,12.212765957446809,12.536192132851774,commu04290,4289
18.0,24.0,146.8323839587038,50.0,261.6255653005986,60.0,206.10691235460789,74.05555555555556,-5.0,6.0,11.633454545454546,0.8212284030435125,2.0,1.1875,1.0,0.75,8.0,80.0,10.0,9.0,9.0,1.0166015625,0.8888888888888888,2.9274512249645186,2.927451224964519,0.0,,,,0.9985026041666667,0.0,0.2380952380952381,1.0,2.4705882352941178,3.708683473389356,commu04291,4290
29.0,21.333327999999998,97.99885899543733,43.0,440.0,69.0,286.61049590291304,21.517241379310345,-22.0,12.0,2.8080007020001756,0.9747373510993499,5.0,3.4761904761904763,1.0,1.359375339843835,4.0,45.000011250002814,26.0,12.0,6.0,3.5,1.0,3.288678408771471,2.4845699115651434,0.0,,,,0.998828125,0.0,0.26851851851851855,1.0,8.0,9.268518518518519,commu04292,4291
12.0,11.053847075,87.30705785825097,41.0,659.2551138257398,76.0,287.5446110629081,65.0,1.0,4.0,14.719353612096818,0.010737170498109908,1.0,0.045454545454545456,1.0,1.085594899095345,2.0,64.99999458333379,35.0,12.0,4.0,1.109442060085837,1.0,3.584962500721156,2.0,0.8333333333333334,,,,0.9975378787878788,0.8333333333333334,0.08333333333333333,1.1253517471925912e-07,3.1818181818181817,3.2651516276866897,commu04293,4292
17.0,10.178847002083334,659.2551138257398,76.0,2093.004522404789,96.0,943.3530724512551,41.05882352941177,-4.0,12.0,6.833974325899631,0.4385247636664709,1.0,0.8,1.0,1.6701302216764395,2.0,64.99999458333379,20.0,6.0,5.0,1.0615421455938698,1.0,2.351593723348755,2.139261930734825,0.08333333333333337,,,,0.9941287878787879,0.08333333333333337,0.40277777777777785,1.0,2.75,4.152777777777778,commu04294,4293
56.0,24.0,220.0,57.0,1174.6590716696303,86.0,510.46878513589087,81.625,-17.0,12.0,42.66266666666666,0.5411764045359391,2.0,1.9583333333333333,1.0,2.3333333333333335,8.0,80.0,29.0,23.0,10.0,2.0,0.8928571428571429,4.177740976232936,3.0027361715940035,0.0,,,,0.9987630208333333,0.0,0.1777777777777778,0.5426956223503913,11.818181818181818,12.538655218309987,commu04295,4294
12.0,21.333344,110.0,45.0,311.1269837220809,63.0,190.45030013426444,84.58333333333333,-5.0,7.0,5.480997259501372,0.9151319042652084,1.0,0.9285714285714286,1.0,0.5624997187501406,8.0,89.9999550000225,18.0,10.0,8.0,1.0041666666666667,0.6666666666666666,3.2516291673878226,2.9182958340544896,0.030303030303030276,,,,0.9987630208333333,0.030303030303030276,0.16666666666666666,0.01831563888873418,3.5454545454545454,3.730436851009946,commu04296,4295
37.0,22.144232614583334,440.0,69.0,880.0,81.0,666.7620056378566,51.054054054054056,-7.0,12.0,19.978574606305223,0.39173357639137607,2.0,1.0227272727272727,1.0,1.6708639510783152,3.0,64.99999458333379,12.0,9.0,8.0,1.0092624956308982,0.972972972972973,2.832284528380264,2.7241764202721557,0.0,,,,0.9933876811594203,0.0,0.2788461538461538,0.9756876708142863,2.9166666666666665,4.171200491327107,commu04297,4296
52.0,24.0,311.1269837220809,63.0,1396.9129257320155,89.0,674.7810735714635,52.92307692307692,-25.0,12.0,21.302738660907124,0.5830666043341439,4.0,1.9166666666666667,1.0,2.1666666666666665,8.0,80.0,26.0,24.0,11.0,2.0103734439834025,0.8461538461538461,4.318738344449471,3.2108606430179933,0.030303030303030276,,,,0.9983723958333334,0.030303030303030276,0.1300813008130081,0.29790010760712515,11.862745098039216,12.29072650645935,commu04298,4297
46.0,21.333344,329.6275569128699,64.0,1244.5079348883237,87.0,668.8467454529833,81.5,-17.0,12.0,30.366884816557587,0.6257399301125606,2.0,2.0,1.0,2.156248921875539,8.0,89.9999550000225,23.0,20.0,10.0,2.0390625,0.6956521739130435,4.219214129970057,3.219214129970057,0.0,,,,0.9992838541666667,0.0,0.119047619047619,0.004211178012627843,11.933333333333334,12.05659213039358,commu04299,4298
64.0,21.31251065625,220.0,57.0,415.3046975799451,68.0,309.7557498680105,109.421875,-11.0,7.0,126.05393697303161,0.6448086922066029,2.0,1.5238095238095237,1.0,3.002931049854123,8.0,89.9999550000225,11.0,8.0,8.0,1.991869918699187,0.75,3.0,3.0,0.0,,,,0.9969086021505377,0.0,0.3223270440251573,0.5825618951132169,6.936507936507937,7.841396875646311,commu04300,4299
40.0,10.623077808333333,440.0,69.0,1567.981743926997,91.0,879.4952967731975,51.0,-17.0,12.0,53.35121097736838,0.44037654967546747,2.0,1.4285714285714286,1.0,3.765387086652211,2.0,64.99999458333379,22.0,14.0,7.0,2.0019569471624266,1.0,3.570950594454669,2.5709505944546684,0.0,,,,0.990909090909091,0.0,0.16091954022988503,0.43512195655456337,11.461538461538462,12.05757995832291,commu04301,4300
65.0,21.84807874375,87.30705785825097,41.0,440.0,69.0,254.14847546687776,42.44615384615385,-25.0,26.0,27.327235817968443,0.4551048492794667,4.0,2.604651162790698,1.0,2.9750899730070914,3.0,64.99999458333379,28.0,21.0,11.0,2.752818410509643,0.9230769230769231,3.9075635357996905,3.0770094624370437,0.0,,,,0.9942028985507246,0.0,0.24845679012345664,0.6672702994417212,8.03125,8.946977089565177,commu04302,4301
45.0,8.55,391.99543598174927,67.0,1046.5022612023945,84.0,634.0933476442952,52.577777777777776,-10.0,9.0,44.82947368421052,0.17909898458950496,2.0,0.7647058823529411,1.0,5.263157894736842,4.0,100.0,17.0,11.0,7.0,1.4375,1.0,3.0735275910368474,2.6626337022441127,0.0,,,,0.9964285714285714,0.0,0.2892156862745098,0.9814082188579835,4.159090909090909,5.429714814223402,commu04303,4302
96.0,22.09230953333333,391.99543598174927,67.0,1567.981743926997,91.0,794.9446965214811,49.46875,-19.0,12.0,75.24441184220112,0.31050958208521356,4.0,2.477272727272727,1.0,4.345403537604487,3.0,64.99999458333379,24.0,15.0,7.0,2.4638074398249454,0.9791666666666666,3.6305531377188847,2.6111005292573335,0.0,,,,0.9894927536231884,0.0,0.18823529411764692,0.4595992146902484,10.536842105263158,11.184676614071053,commu04304,4303
104.0,21.932694135416668,73.41619197935188,38.0,329.6275569128699,64.0,228.3627932263801,40.86538461538461,-26.0,19.0,78.46153192307744,0.23088657035718457,6.0,2.813953488372093,1.0,4.741779525938949,3.0,64.99999458333379,26.0,19.0,9.0,2.787115350008998,0.9519230769230769,3.706777750482075,2.8918175895070717,0.0,,,,0.9892210144927536,0.0,0.24014336917562737,0.8459868479328189,7.446601941747573,8.53273215885602,commu04305,4304
12.0,21.31251065625,164.81377845643496,52.0,261.6255653005986,60.0,208.98956812927574,101.33333333333333,-5.0,5.0,7.8171389485733815,0.8221010150654858,1.0,1.0,1.0,0.563049571847648,8.0,89.9999550000225,8.0,7.0,7.0,1.0068426197458455,0.8333333333333334,2.751629167387822,2.7516291673878226,0.0,,,,0.9988575268817205,0.0,0.16666666666666666,1.0,2.8181818181818183,3.9848484848484853,commu04306,4305
175.0,15.36,97.99885899543733,43.0,523.2511306011972,72.0,322.71815252118745,72.16,-26.0,19.0,315.69999999999993,0.11534366784634223,5.0,3.433333333333333,1.0,11.393229166666668,8.0,125.0,29.0,17.0,7.0,3.546875,1.0,3.228921492263284,2.6404174842062864,0.0,,,,0.9998697916666667,0.0,0.2936991869918699,0.6765852887365538,6.362068965517241,7.332353441245665,commu04307,4306
52.0,22.144232614583334,130.8127826502993,48.0,659.2551138257398,76.0,358.25767605263275,43.38461538461539,-23.0,16.0,9.775999185333397,0.7896673728960516,4.0,3.909090909090909,1.0,2.348241228542497,3.0,64.99999458333379,28.0,18.0,9.0,4.0,0.9615384615384616,3.8397688046379486,2.8795349701783883,0.0,,,,0.9977355072463768,0.0,0.17886178861788624,0.16073498364239,9.313725490196079,9.653322262456355,commu04308,4307
